product_id,product_name,main_category,sub_category,ratings,no_of_ratings,price
6b0ec9d7-6b69-4fe4-abd6-3e3116931975,"Art Street Decorative Wall Mirror/Makeup Mirror/Looking Glass Copper Color Flat Small Size Inner Size 10 x 12 inch, Outer ...",home & kitchen,Furniture,3.7,"1,088","฿1,500"
c56d6ba7-69ad-4b60-a8c8-c5e7abeb6383,"Shy Shy Let€™s Touch The Sky Wooden Hammocks Swing With Complete Accessories For Indoor, Outdoor, Home Balcony, Garden Sin...",home & kitchen,Furniture,4.0,62,"฿2,450"
6ec5b5de-fa3f-4bb3-86c5-d9610043eee2,M-TEXITO Cotton Door Mat Reversible Striped Multicolor Cotton Blend Heavy Door Mat Bath Mat Combo for Home Decor Oval Shap...,home & kitchen,Furniture,5.0,1,฿899
b3f0b3b2-4cd5-4ed8-9e6d-2731cc9910b1,"UCRAVO Air Fryer Silicone Pot Bowl, Reusable Baking Tray Cooking Oven Accessories, Air Fryer Silicone Liners Basket Round,...",home & kitchen,Kitchen & Dining,5.0,1,฿999
65de0976-f205-43c0-a052-5d4c85484ab6,Priti Multipurpose Kitchen Serving Trolley - Golden and White,home & kitchen,Furniture,3.9,6,"฿3,999"
8617cee8-4b28-46c9-8c00-129cb883f05f,Indus Valley Neem Wood Ladles - Wooden Flip/Spatula/Ladle for Cooking Dosa/Roti/Chapati | Kitchen Tools | No Harmful Polis...,home & kitchen,Kitchen & Dining,4.4,603,฿575
66d05727-aba4-49a0-ace5-fea79204faec,"OXMIC Nesting Round End Table Set Of 2,Beautiful Wooden Antique Side Table,Wooden Bedside Table For Your Living Room,Bedsi...",home & kitchen,Furniture,4.4,10,"฿2,000"
75b8cd4e-1dab-4010-ab78-b8b4ae8c4a73,cosy tossy Wooden wine Box for Gifting,home & kitchen,Furniture,3.5,21,฿499
73415d3c-273b-4e6d-a67f-5fe22d351b25,MACCA Brand - 3XL Faux Leather Bean Bag with Stool & Cushion Ready to Use Filled with Beans (Navy Blue),home & kitchen,Furniture,1.5,4,"฿4,999"
748ea727-06fc-4768-8fdb-7dbe47b2dca7,"E-COSMOS Airtight Transparent Plastic Lock Food Storage 4 Section Container Jar for Grocery, Fridge Container (1)",home & kitchen,Kitchen & Dining,4.1,206,฿199
d3410bbc-2925-458c-a3c5-2a7705a665ff,"Cello Steelox Induction Compatible Stainless Steel Kadhai 3 ltr with Glass Lid, 3LTR",home & kitchen,Kitchen & Dining,4.0,886,"฿1,499"
c9ee0f90-3220-4e34-94b7-4c147095a527,"Amazon Brand - Solimo PVC - Polyvinyl Chloride Fridge Multipurpose Mat, Circles, Set of 6, White",home & kitchen,Kitchen & Dining,4.2,"2,987",฿300
1177538c-907f-47fc-8b75-a7cea5806828,"Crystalware Glass Oil Dispenser, 1000milliliters, Pack of 2, Clear",home & kitchen,Kitchen & Dining,4.0,"3,476",฿999
878ca403-6329-44c7-9e38-df160821a6cd,LISHONN Plastic Tall Cake Scraper Cutter Tool for Icing and Decoration | Size 8.98 inch X 2.9 inch | Sky Blue | 04 Pcs,home & kitchen,Kitchen & Dining,4.3,32,฿599
5c12222b-9969-442c-a5ff-1a6eb1c93351,RosWoodZone Solid sheesham Wood 4 Seater Dining Room Set with 2 Chairs and 1 Bench (Finish-Honey),home & kitchen,Furniture,4.5,24,"฿29,999"
a14143bc-cdb5-4e8f-9937-29b61f2d2bf7,FILOX Bathroom Accessories Heavy Round Towel Bar/Towel Holder/Towel Stand/Towel Hanger Silver Towel Holder (Stainless Steel),home & kitchen,Furniture,,,฿599
206c6b7e-20cd-4986-86b8-75bef8592ca3,Orril ABS Unbreakable Plastic Towel Rod for Bathroom and Other Place | Clear,home & kitchen,Furniture,4.1,12,฿999
dc532b3d-8f71-473d-aa37-52429f941bc3,"Nirvic - Oval Shape Wall Sticker Mirror (Non-Glass) Unbreakable Plastic Sheet for Bathroom,Bedroom,Drawing Room,Office and...",home & kitchen,Furniture,3.0,9,฿299
244d5425-2b1e-4c5c-a51d-a6b13acda61d,"Cutting EDGE Glass Containers for Oil, Spices, Sauce, Salt, Sugar, Honey, Ghee, Chutney Jar with Spoon for Dinning Table, ...",home & kitchen,Kitchen & Dining,3.9,57,฿299
e9d5bd7f-122d-4aec-a0b7-be82604fccf9,"Luxansa Borosilicate Pickle Storage Spice Jar with Spoon Salt Jar, Spoon Jar, Pickle Jar Set, Glass Seasonning Box Contain...",home & kitchen,Kitchen & Dining,4.1,234,฿899
e0634b72-0245-4f2b-9e1c-d8b62e5d1b82,Eagletail India One Piece Luffy Anime #684 Ceramic Coffee Mug (White),home & kitchen,Kitchen & Dining,4.5,459,฿699
c0e6424e-34ff-4644-9699-97c569cfd656,"AB SALES 2-Tier Spice Standing Storage Organizer Engineered Wood Shelf for Kitchen (40x30x14cm, Reddish Orange)",home & kitchen,Kitchen & Dining,4.2,73,"฿1,699"
371d6955-eeea-486d-8d41-aac81967a78e,Anikaa Kellen Engineered Wood Dressing Mirror with Single Door/ Dressing Cabinet for Bathroom/ Storage Cabinet (Wenge) D.I.Y,home & kitchen,Furniture,Get,FREE Delivery by Amazon,"฿4,999"
34a73c79-a1db-4e86-84af-942c2650a7ab,"Finch Fox Student Chair with Writing Pad, Heavy 1"" Inch Pipe, Anti Skid Buffer, in Grey Matt Color (Set of 6) with 1 Year ...",home & kitchen,Furniture,3.9,7,"฿14,999"
9c67df59-0e44-44cf-9540-fbb692587e85,BLURISM Top Load Latest Mini Washing Machine Compact ultrasonic Small Automatic Cleaning Washer with Capacity of 3 kg Clot...,appliances,Washing Machines,1.0,1,"฿4,499"
bfb8fcad-d7b6-41e0-a9e8-4533753cfe94,"Cello Feast Deluxe Lunch Box with Inner Steel, Spider Man Design, Red, Stainless Steel",home & kitchen,Kitchen & Dining,4.2,431,฿827
8304c1b4-1423-4723-b939-b2dd139ce6dc,"Zollyss Nonstick Baking Pans for Oven w/Rimmed Border, Professional Reusable Baking Trays for Toaster Oven Replacement - S...",home & kitchen,Kitchen & Dining,3.8,148,฿899
ed403902-4eba-46ad-98c4-60112dd381ae,KPGROVE™ Professional Aluminum Hammer Meat Tenderizer Steak Beef Chicken Pounders Cooking Tools Kitchen Accessories,home & kitchen,Kitchen & Dining,3.8,45,฿599
e50b6474-2e47-40c2-85cd-f39a6616e95d,"Inditradition Cereal Food Grain Storage Plastic Container - 1900 ml, Set of 3, Multicolour",home & kitchen,Kitchen & Dining,3.7,415,฿799
9aee8e00-1921-4e2e-8e4a-2a373173fcb0,STAR WORK Metal Shelving Unit Adjustable Garage Storage Utility Rack Shelves Multipurpose Shelf Warehouse Basement Kitchen...,home & kitchen,Furniture,4.0,111,"฿4,599"
7d48f5b0-2ac3-46e4-ad03-0adfad372d49,"Nayasa Plastic Fusion Containers- 1000 ml, 6 Pieces, Brown",home & kitchen,Kitchen & Dining,4.3,467,฿950
9de73c47-4020-4407-b278-3d1e91012322,"Tupperware New Smart Saver Plastic Container Set, 1.7 litres, Set of 4, Transparent",home & kitchen,Kitchen & Dining,4.4,594,"฿2,180"
c91357ba-81af-486a-a9b8-f8f6eeec94b5,5 Star Smart Inverter Refrigerator.,appliances,Refrigerators,,,"฿27,999"
f666a6af-8328-445a-a59d-30e496b0f998,SAMEER SALES Marble Mortar & Pestle Sets/Kharal/Khalbatta/Imam Dasta/Ohkli Musal/Idi Kallu/Khal Musal/Spice Grinder/okhli ...,home & kitchen,Kitchen & Dining,3.8,351,฿699
77a1d88f-2370-489f-b6cc-5436db71d9c6,"Bulfyss Multipurpose 45cm x 5m Super Strong EVA Anti-Slip Bathroom Kitchen Cabinet Drawer Shelf Mat Liner Sheets Roll, Fri...",home & kitchen,Kitchen & Dining,4.3,"6,484",฿999
9f9a5b47-086c-4233-b3d1-4ad2c58b4fe8,VIZOLT ; Simply Comfort! Revolving Steel Base with Hydrolic and Wheels (Set of 1),home & kitchen,Furniture,4.3,95,"฿1,499"
54de456a-7878-4297-8383-7956a98cd1c3,"Bros Moon Wooden TV Cabinet Set Top Box Wall Shelf/Holder/Wall Mount Showpieces | Big Size | Made in IndiaLiving Room, Poo...",home & kitchen,Furniture,3.7,87,"฿2,900"
b7f544cd-03b3-4427-8fc6-f53c33b522a1,"Saiyam Stainless Steel Digital Electronic Kitchen Scale Weighing Machine for Food, Baking, Cooking for Home Use, Health an...",home & kitchen,Kitchen & Dining,4.0,223,"฿1,299"
23fad3c7-396b-44d8-84ce-e95509d1c73d,KHODESHWAR ENTERPRISE Heavy Metal Home Utility Foldable Shoe Rack 3 Shelves Durable and Multipurpose Shoe Rack/Shoe Stand/...,home & kitchen,Furniture,3.6,126,"฿1,599"
a0d28ac8-ef1c-4b88-9e2d-0fc8e857416c,Plantex Antique Towel Ring/Napkin Holder - Aluminum Hanger/Bathroom Accessories (Color - Brass),home & kitchen,Furniture,4.2,659,"฿2,049"
f912f8e3-0277-4220-8228-139d44b22486,"Borosil Vision Glass Set (Transparent, 350ml) -Set of 6",home & kitchen,Kitchen & Dining,4.2,127,"฿1,000"
6e2981aa-6056-4da8-8eaa-574564ae5ae1,12FOR COLLECTION Stainless Steel 9 Triangular Slots Magazine STEEL Rack Desk Book Record Holder Storage Organizer Bookcase...,home & kitchen,Furniture,3.9,17,฿699
305d1e01-89bc-43b8-8f19-e19dbef23172,"Wakefit Mattress | 10 Years Warranty | Latex Mattress, Mattress Single Bed, Natural Latex Mattress with Memory Foam, 8-Inc...",home & kitchen,Furniture,4.5,"2,597","฿13,658"
d0d47e6b-e75c-40da-a98c-c49261a4dc9c,Kuber Industries Coffee/Milk Mug with Sipper lid|Assorted Print|Unbreakable hot Insulated|Double Wall Plastic & Stainless ...,home & kitchen,Kitchen & Dining,3.9,197,฿299
8c62b3f2-31bd-4583-bf41-c797f3b7fb6d,"Pigeon by Stovekraft Hue Insulated Stainless Steel Sipper Bottle 750 ml Leak Proof, 24 hr Hot & Cold Thermos Flask (Purple)",home & kitchen,Kitchen & Dining,,,฿495
a92185ce-5200-4321-ad0f-0eb63571a93d,"Heart Home Oval Shape Microfiber Anti Slip Door Mat (14'' x 23'', Blue)-HEART12086, Standard",home & kitchen,Furniture,2.1,3,฿149
84d1f794-5bf3-4596-a9fc-862a3f230abd,Urbancart® Relax Bamboo Wooden Chair for Home Living Room and Outdoor Lounge (Design-3),home & kitchen,Furniture,3.8,30,"฿19,999"
f7d57864-c932-4c52-8e37-dadde8930180,"Online Decor Shoppee Bedside Table with Storage Box and Drawer Nightstand for Bedroom, Living Room etc. (2D-White, Enginee...",home & kitchen,Furniture,2.9,10,"฿5,799"
2c4d91b3-8b19-43e0-b434-9cbf132bb0a8,Amazon Brand - Solimo Plastic Fridge Storage Organizer Racks (Silver) -Set of 6,home & kitchen,Kitchen & Dining,4.1,183,฿700
517652cc-6849-4b34-9910-4bcaec1c3dff,ComfyBean Bag Refill - Exact Weight 1 Kg - Export Quality Beans - Shrinks Upto 80% Less Than Other Beans - High Density Be...,home & kitchen,Furniture,3.9,425,"฿1,250"
78e2ebd6-2f8a-40c3-ab96-af1f937e14f0,MTR Grab bar L Shape 90 Degrees Heavy Duty Stainless Steel Handle Bar (Silver),home & kitchen,Furniture,4.2,2,"฿1,299"
c28d2cd8-d752-4d2a-a7f3-f78cc512fb45,APRODZ Mango Wood Fistza Kids Bunk Beds with Ladder for Bedroom | Brown Finish,home & kitchen,Furniture,1.5,2,"฿50,880"
3e97daf6-62e7-4f9b-9de8-7d28c01f9fc4,DDE Leo Upgraded Folding Stool Lightweight Yet More Sturdy with Load Capacity 400lbs Portable Collapsible Stool Retractabl...,home & kitchen,Furniture,2.9,52,"฿1,699"
80afa287-1922-45c3-b3df-5f379fc9b8ca,"Fun Homes 2 Pieces Plastic Leakproof Drop Oil Bottle Olive Oil Dispenser for Kitchen Storage Container,1 LTR (Purple), Sta...",home & kitchen,Kitchen & Dining,4.0,31,฿599
235edf4b-dcb4-49ca-a8cc-ca18950dccfc,Plantex Stainless Steel Towel Ring for Bathroom/Wash Basin/Napkin-Towel Hanger/Bathroom Accessories (Chrome-Rectangle),home & kitchen,Furniture,4.1,413,฿849
b9542886-f935-4e5a-9aac-6c7cfa7a38ad,"Kuber Industries Rubber Anti Slip Welcome Door Mat for Home Entrance, Office, Shop (Green & Grey)-Pack of 2-KUBMART15400",home & kitchen,Furniture,5.0,1,฿399
251610ee-b8b6-4ed7-9160-899028cbaf03,"BTC INDIA Wood Sizzler Plate, Brown",home & kitchen,Kitchen & Dining,3.9,576,"฿1,999"
94aea09b-627b-4702-9b40-95cca8a925b1,"Jyoti Furniture Wooden Foot Rest Stool for Living Room | Kitchen Stool with Cushion | Sheesham Wood, Mahogany Finish",home & kitchen,Furniture,5.0,1,"฿3,999"
dcd6b97a-f21b-408a-b378-f6f8710a10db,"Sichuamaria Vegetable Steamer Basket, Premium Stainless Steel Veggiecollapsible Steamer Basket - Foldable Vegetable Steame...",home & kitchen,Kitchen & Dining,3.6,82,฿999
53f33fcc-1706-4fef-a8b2-b3302e2bfbba,Perfect Pricee 12 Piece Cake Decorating Set Frosting Icing Piping Bag Tips with Steel Nozzles,home & kitchen,Kitchen & Dining,4.0,"2,823",฿399
10e4bf44-a538-469c-9b0f-9ae55a938a3b,we3 PVC Insulated Plum Flower Shaped Anti-Slip Hot Pot Table Mat -Set of 5,home & kitchen,Kitchen & Dining,4.0,"1,186",฿499
69656081-f458-424f-acaf-3e039b6748c3,"Aristo Plastic Insulated Icebox, 14 Liter, Red, (35 x 27.4 x 24) cm",home & kitchen,Kitchen & Dining,4.0,144,"฿1,519"
8915952a-d75a-4e1b-b706-c64c98e73be0,Lariox Multipurpose Stainless Steel Colander Strainer Drainer with Handle for Rice Fruits Vegetable Noodles Pasta Beans Gr...,home & kitchen,Kitchen & Dining,4.0,233,฿799
35df52b5-dc9b-41dd-8635-65fe05c90ec4,"Vinod Stainless Steel Bremen Saucepot with Glass Lid - 3 Pieces(( 1 Ltr, 1.5 Ltr and 2 Ltr)",home & kitchen,Kitchen & Dining,3.8,611,"฿1,895"
dbd34350-f179-4265-b6fb-0cc6d9d84839,"Cello Endura Tuff Plastic Seat Stool, Big, Red",home & kitchen,Furniture,3.7,184,฿609
6dbb93c4-aeb6-43cb-b8b1-8e94d8b4def1,Amazon Brand - Solimo XXXL Bean Bag Cover (Orange),home & kitchen,Furniture,3.9,215,"฿1,599"
3c001553-6ed5-4a81-85f8-8e76a3c98e1d,"Swabs® Smart Coffee Mug Warmer With Automatic Shut Off for Home and Office | Beverage Warmer, Coffee, Milk, Tea, Water War...",home & kitchen,Kitchen & Dining,2.7,3,฿899
0c3847e7-066a-460c-9137-f89663c6580a,"Cello Classic Perfect Posture Plastic Stool, Small, Ivory",home & kitchen,Furniture,4.4,408,฿613
27cd5c0e-43ff-4025-9284-886e92c99b3e,"Amazon Brand - Solimo Rubber & Polyvinyl Chloride Modern Anti Slip Door Mat (Black, 16""x24'')",home & kitchen,Furniture,3.9,96,฿700
2ac0a807-b5bc-423b-b595-ec424bdded5f,AARAM CHARPAI UDYOG Niwar Folding Metal Single Bed For Sleeping With Bed Head Pillow Support 6 Leg Support Space Saving Co...,home & kitchen,Furniture,3.2,69,"฿2,199"
638746e9-b473-42e4-aff8-1fc50481f42d,"Dime Store Engineered Wood Wall Mount Storage Shelf with Hooks (Standard, Brown)",home & kitchen,Furniture,3.7,53,"฿1,999"
9c420e20-297c-4511-b029-4997210c92f7,"Milton Fresh Meal Click Stainless Steel Lunch Box Set of 2, 320 ml, Rainbow",home & kitchen,Kitchen & Dining,3.8,101,฿580
5f238fe5-f7bf-4b77-85d5-550da935715d,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measur...,home & kitchen,Kitchen & Dining,4.3,"2,410",฿749
fd0ec628-91ae-4981-a8e0-af153a775fb6,"Front Loading Washing Machine Door Holder, Suction Cup Need Two Heads Easy to Store Washer and Dryer Door Attachment for W...",appliances,Washing Machines,,,"฿2,838"
373fd478-2c49-40f4-acc2-3c8941a29644,HASTHIP® 2PCS Staineless Steel Living Fish Scale Shaver Fish Scale Scraper for Fast Cleaning Fish Skin,home & kitchen,Kitchen & Dining,4.0,701,฿308
afebbac8-dc98-4a46-8432-9c057ef51779,PROSAC Kitchen Stainless Steel Premium Color Coated & Printed Round shape Tea Coffee Sugar Canisters|Jar(Set of 3),home & kitchen,Kitchen & Dining,3.8,764,฿999
7130cc9f-2682-42c4-a7b0-556fab59ee88,SmartSlide Stainess Steel Modular Kitchen Basket Plate Fixer/Tandem Basket Dish Rack/Kitchen Rack/Kitchen Stand (Dish Rack...,home & kitchen,Kitchen & Dining,4.1,54,"฿1,975"
b79dbacf-31ff-4326-941c-40dee5b7f6bc,"Techzere Tabletop Aluminium Vertical Laptop Stand Holder with Adjustable Dock Dual Slots, Silver",home & kitchen,Furniture,4.5,48,"฿2,999"
3feadfcd-07d5-4ccb-9a3a-0f8b3ff527e1,"Grofilo 2L Sports Plastic Water Bottle for Gym/Protein Shaker Portable Wide Mouth with Scale,Straw for Kids Adult Summer (...",home & kitchen,Kitchen & Dining,3.8,42,"฿1,349"
b610131a-4fc3-41fb-8a7e-a6285c822a3b,Home Sparkle Set of 2 Corner Wall Shelves | Engineered Wood Floating Corner Storage Shelves | 2 Tier Radial Corner Shelves...,home & kitchen,Furniture,4.5,11,"฿1,369"
cc1c9b7d-20f4-474f-8ec4-2b14bef3dcd1,Svami 3 Cal Tonic Water | India's First and Most Popular Mixers - Pack of 6,home & kitchen,Kitchen & Dining,4.4,63,฿510
d0026f17-2659-427b-a7f2-2d9a8b36bd6a,"Medieval Arts Mina Solid Wood Hand Painted Wall Hanging Jharokha Frame (Red, 16 inches)",home & kitchen,Furniture,4.2,30,"฿1,299"
fa04094f-d3d8-4297-9978-cae43e8962b7,"Enigmatic Woodworks Wooden Bed Table 2 Pcs Combo for Kids, Made in India, Durable Design as Per Kids, Foldable Table, Lapt...",home & kitchen,Furniture,4.4,15,"฿2,799"
96a694d5-e963-4d51-bf33-d7cd1a7161e9,HOME CRAF Crystal Diamond Cuts Shape 320 ml Set of 2 Pcs Wine Whiskey Glass Juice Glasses Drinking whater Tableware Glass,home & kitchen,Kitchen & Dining,4.5,53,฿899
bd602d5b-9b40-40a7-a763-ccde53f13e55,"192 L 2 Star Direct Cool Single Door Refrigerator (RR20A171BR8/HL, Saffron RED)",appliances,Refrigerators,,,"฿17,900"
b237fee6-e6b8-4729-a9d9-ee7b4ac116ba,Planet Platinum 304 Grade Stainless Steel Bathroom Mirror Cabinet (Size 14 X 20 Inches) Bathroom Cabinet with Mirror/Bathr...,home & kitchen,Furniture,4.3,908,"฿10,799"
612df8d1-528b-4881-8c65-2f7f7560a449,INVISIBLE BED Foldable Table with Ledge 67 X 55 X 40 cm Study Table/Home Office/Laptop Table/Workstation/Wall Mounted Spac...,home & kitchen,Furniture,4.3,331,"฿3,990"
bb301563-716b-47d2-825d-d2aa69d142d9,"KELVEE New Crystal Clear Classic Glass Tea & Coffee Cup and Saucer Set, for Espresso Cappuccino hot Chocolate Green Tea an...",home & kitchen,Kitchen & Dining,4.5,291,"฿1,599"
c9a7fa0d-144e-4112-8301-6e353fc72502,"JCPL Donald Ceramic Milk & Coffee Mug, 330ml, 1 piece, ZS-DB-06",home & kitchen,Kitchen & Dining,4.3,543,฿299
fd958280-2fdc-4966-8306-b0b5bb0d40cf,"Worthy Shoppee Bronze and Iron Coffee Mug Holder and Plate Stand - pack of 1, Black",home & kitchen,Kitchen & Dining,4.0,839,"฿1,299"
ccee7a18-cf94-49d7-a2e5-1098cc7d9fa3,"Vasukie Heavy Duty Hand Juicer For Carrot ,Fruits And Vegtables With Steel Handle,Vacuum Locking System,Shake,Smoothies,tr...",home & kitchen,Kitchen & Dining,3.6,133,"฿1,899"
97f2af0b-957b-413e-a41e-bb0ab8057d15,Kuber Industries Microfiber Back and Seat Chair Cushion|Indoor Outdoor Patio Chair|Lounge Chair Pad with Ties (Navy Blue),home & kitchen,Furniture,3.6,24,฿399
e54d7011-6f34-432e-8257-b8d3b2898326,"Nitya Enterprises ! Mudda muddi | Chair | Garden Handicraft Cane Wood Or Damroo in Black Color-(Multicolor) 15 * 15""",home & kitchen,Furniture,4.2,21,"฿1,501"
1efc4f11-c932-4960-893e-b17e65df02ea,Anjali Fantastique Vegetable Cutter Flexi,home & kitchen,Kitchen & Dining,4.2,157,฿335
0de4061a-6257-4a56-b2c6-3352be718585,"Femora Borosilicate Glass Microwave Safe All-Purpose Mixing Bowl,400 ML, 1050 ML, Set of 2",home & kitchen,Kitchen & Dining,4.4,"1,413",฿655
56165bb6-b011-4ebc-8443-03730021a44f,"SOUTH WHALES - Trust Never Sinks Portable Folding Chair with Arm Rest, Chromium Steel (Set of 1) (Blue)",home & kitchen,Furniture,3.6,770,"฿2,999"
6638968e-676b-4d73-97eb-9470c0f26f7d,Amazon Brand - Solimo Pavo Engineered Wood Bookcase with 5 Shelves (Walnut),home & kitchen,Furniture,4.2,239,"฿9,999"
ca7d6327-ea80-4994-b224-950211de0edc,MRC EXECUTIVE CHAIRS ALWAYS INSPIRING MORE Diamond High Back Chair/Director Chair/Boss Chair/Executive Chair/Revolving Cha...,home & kitchen,Furniture,3.8,17,"฿10,999"
800139fb-cdaf-400a-8b33-990ae65cc020,Butterfly Sub Junior-R Pressure cooker Gasket (3 Litres Capacity),home & kitchen,Kitchen & Dining,3.8,49,฿499
ef405f1e-cf45-47c6-bde1-1a6460b2eb7e,"Rhyhorn Foot Rest Under Desk Footrest,Adjustable Footrest for 6 Hights,Ergonomic Footrest for Under Desk Foot Rest with Ma...",home & kitchen,Furniture,,,"฿2,999"
9b1b79d4-3386-4487-90d8-afeb376fcec5,HaappyBox Triangular Hanging Sink Strainer 35 pcs Net Bag for Sink Kitchen Leftovers Filter Basket Fine Mesh Bag Corner Si...,home & kitchen,Kitchen & Dining,5.0,1,฿399
7a75e1c9-c8b3-4b03-ba22-c9eb8a9329d5,VANIYA CRAFTS® Globe Shape Wall Shelf Tier Rack Wall Mounted Shelf for Home Decoration Storage Kids Living Drawing Room Of...,home & kitchen,Furniture,3.5,73,"฿2,899"
d0d191eb-e52a-4aaa-8444-4590634c0840,"Sumeet Stainless Steel Double Walled Vacuum Flask / Water Bottle, with Flip Lid, 24 Hours Hot and Cold, 1000 ml, Silver",home & kitchen,Kitchen & Dining,,,"฿1,520"
5c9a881d-3d4a-4d40-a982-b3dc9a8ab586,GHST Stainless Steel swing chain 5 feet,home & kitchen,Furniture,4.5,184,"฿1,799"
e9ee1225-6fc9-4f5e-91c6-12322e5c946a,"Double-End Melon Baller Scoop Fruit Spoon, Silver & Black",home & kitchen,Kitchen & Dining,3.9,212,฿399
03a85ca5-281f-4ce7-82e2-dc563bd21ae7,"Coze Food Wrapping Paper Roll (length 20 metres) | Pack of 1 Roll | 100% Microwave safe up to 220°C | Biodegradable, 100% ...",home & kitchen,Kitchen & Dining,4.2,126,฿200
3aa67746-8869-4dd6-ab6e-c50f6a7a4416,Ace Laser Knife - Serrated Edge 10 Piece Set,home & kitchen,Kitchen & Dining,4.4,221,฿650
297c85f7-2235-4cde-ba5a-792f78f37eed,"Wow craft Heavy Duty Plastic Stool for Home, Office and Garden (Beige and Orange) (Pack of 2)",home & kitchen,Furniture,4.0,3,"฿2,298"
2e2f76fd-f663-4d7d-a6e8-a12b44aab194,"Clay Craft - Mike Ceramic Coffee Mugs Set, 6-Pieces, 210ml, MW28",home & kitchen,Kitchen & Dining,3.8,393,฿649
29b6004e-71ec-483d-abca-95e38ae35db9,Nayasa Bathroom Stool No. 510 Pink Flora,home & kitchen,Furniture,4.3,600,฿734
3120ea73-249f-43e1-9e5d-c1c73740f3ad,All In One Sprout Maker Box | Hygienic Sprout Maker with 4 Container - 2500 ml Plastic Sprout Maker (Multicolor) Grow Fres...,home & kitchen,Kitchen & Dining,5.0,3,฿499
1670bbe7-680c-49dd-a0dc-2b2baffcf3b7,"Amazon Brand - Solimo Non-Stick Fry Pan with 2-Way Non-Stick Coating, 22cm (Induction and Gas Stove Compatible),Aluminium,...",home & kitchen,Kitchen & Dining,4.1,"2,552",฿900
691b5f8c-8f98-4e0d-9ccb-c9d23c8f8ef7,FreshDcart FDC2012 No Drilling Foldable rack180 Degree Rotating shelf plastic bathroom corner With Drainage holes for rack...,home & kitchen,Furniture,4.0,1,"฿1,499"
f3c8b87f-f3d5-4348-95bb-605cfe74d486,TANWAR HANDICRAFT Solid Wood Stool Set of 2 Pieces/Wooden Stool Set/Nesting Table Set of 2 Pieces,home & kitchen,Furniture,,,"฿6,000"
ab6632c6-3651-45bc-a638-1b413e3a97b6,"GOCART WITH G LOGO 18 Inches Super Strong Folding Step Stool for Adults and Kids, Kitchen Stepping Stools, Garden Step Sto...",home & kitchen,Furniture,4.3,52,"฿1,049"
